genre,filename,year,index,score,sent1,sent2
main-captions,MSRvid,2012,471,2.8,A monkey pulls the tail of a dog.,A monkey is teasing a dog at the zoo.
main-captions,MSRvid,2012,472,4.0,A dog lies on his back on a wooden floor.,A dog is laying on the floor.
main-captions,MSRvid,2012,474,0.0,A woman is frying something in the pan.,A man is playing his guitar.
main-captions,MSRvid,2012,476,5.0,A man puts seasoning in a bowl of water.,The man added seasoning to water in a bowl.
main-captions,MSRvid,2012,477,0.0,An elderly woman is pouring oil into a frying pan.,A tied man is putting into water.
main-captions,MSRvid,2012,479,3.2,A woman is chopping an onion.,A woman is slicing partially into half of an onion.
main-captions,MSRvid,2012,480,3.5,The woman picked up the kangaroo.,A woman is carrying a kangaroo.
main-captions,MSRvid,2012,481,1.75,A dog biting on a can.,A dog opens a can of food.
main-captions,MSRvid,2012,482,1.25,A woman is deboning a fish.,A man catches a fish.
main-captions,MSRvid,2012,483,0.833,A man is mowing grass.,A man is busting concrete.
main-captions,MSRvid,2012,484,0.0,A cat is watching a TV.,A man is slicing a leave.
main-captions,MSRvid,2012,485,3.75,The boy is stuck in the door of the doghouse.,A child is stuck in a dog house.
main-captions,MSRvid,2012,486,2.75,People flip into a swimming pool.,Men are falling into a pool.
main-captions,MSRvid,2012,489,3.8,A woman swims underwater.,A woman is swimming.
main-captions,MSRvid,2012,490,0.2,A man is playing a guitar.,A woman is dancing.
main-captions,MSRvid,2012,492,3.4,An airplane is flying in the air.,A South African Airways plane is flying in a blue sky.
main-captions,MSRvid,2012,493,1.4,A bear is running from two dogs.,A bear is fighting wolves.
main-captions,MSRvid,2012,494,3.8,A woman is resting in a floating raft.,A woman relaxes in an inner tube.
main-captions,MSRvid,2012,496,0.4,A man is dieing in an operating room.,A man is kissing a woman in stage.
main-captions,MSRvid,2012,497,0.0,A man is holding a leaf.,A woman is watching television.
main-captions,MSRvid,2012,498,0.0,A person is riding a horse.,A woman is slicing potatoes.
main-captions,MSRvid,2012,499,0.0,A woman is slicing octopus.,A man is playing the guitar.
main-captions,MSRvid,2012,500,0.2,A man is breaking water jugs.,A woman is peeling garlic.
main-captions,MSRvid,2012,501,0.0,A man is playing a guitar.,A woman is cutting vegetable.
main-captions,MSRvid,2012,502,0.0,A girl is eating a cupcake.,A man is slicing a cucumber.
main-captions,MSRvid,2012,503,3.8,The little girl played on the grass with a dog and a ball.,A baby plays with a dog and ball.
main-captions,MSRvid,2012,505,2.25,People ride and paddle a raft.,Four people are floating on a raft.
main-captions,MSRvid,2012,508,2.4,The lady cut up a potatoe.,A man is cutting a potato.
main-captions,MSRvid,2012,510,3.2,The missile exploded.,A rocket exploded.
main-captions,MSRvid,2012,511,1.6,A dog is playing in the snow.,A dog is pawing at a fly in the carpet before it.
main-captions,MSRvid,2012,512,0.4,A woman is dancing with other women.,A woman is shredding chicken.
main-captions,MSRvid,2012,513,0.0,A boy is pushing a van.,A person is slicing a tomato.
main-captions,MSRvid,2012,515,0.4,A boy is making some dance steps.,A boy is pouring something from a pitcher.
main-captions,MSRvid,2012,516,0.6,A woman is opening a soda and drinking it.,A woman is riding on an elephant.
main-captions,MSRvid,2012,517,1.0,A man is assembling speaker parts.,A man is playing the guitar.
main-captions,MSRvid,2012,519,4.6,The dog walked along the edge of the pool.,A dog is walking along a pool.
main-captions,MSRvid,2012,520,4.25,Butter is being put into a bowl.,A man cutting butter into a mixing bowl.
main-captions,MSRvid,2012,522,1.5,Raccoons are eating.,A man is eating.
main-captions,MSRvid,2012,523,3.5,Someone fell off a horse.,A man gets knocked off of a horse.
main-captions,MSRvid,2012,525,0.0,A woman peels an apple.,A man pops wheelies on a motorcycle.
main-captions,MSRvid,2012,526,0.0,A man is taking some math classes.,A man is rinsing a steak.
main-captions,MSRvid,2012,527,0.0,Animals are playing in water.,Two men are playing ping pong.
main-captions,MSRvid,2012,528,0.33299999999999996,A man is riding a horse and jumping over obstacles.,A man is kicking a soccer ball.
main-captions,MSRvid,2012,529,0.33299999999999996,A person is doing pencil tricks with his hand.,A person is slicing carrots in half.
main-captions,MSRvid,2012,530,3.333,The person lit the cameras on fire.,A person is blow torching cameras.
main-captions,MSRvid,2012,531,4.333,The man is slicing the tape from the box.,A man is cutting open a box.
main-captions,MSRvid,2012,534,0.8,A man is fishing in the river.,A man is singing while walking down the sidewalk.
main-captions,MSRvid,2012,535,0.2,A man is riding a bike.,A woman is dancing in the street.
main-captions,MSRvid,2012,536,0.0,A man is doing push-ups.,A woman is cutting some octopus.
main-captions,MSRvid,2012,537,0.0,A man is playing guitar.,A woman is slicing up some pork.
main-captions,MSRvid,2012,542,2.8,The little boy is singing and playing the guitar.,A baby is playing a guitar.
main-captions,MSRvid,2012,543,0.8,A woman is powdering her face.,The woman is tapping her fingers on the table.
main-captions,MSRvid,2012,546,0.0,A woman is peeling a potato.,A lion is walking around.
main-captions,MSRvid,2012,547,0.25,A woman is firing a rifle.,A man is performing stunts.
main-captions,MSRvid,2012,552,0.5,A woman puts a garland over a man's shoulders.,A man pours water over a pilots head.
main-captions,MSRvid,2012,553,3.75,An old woman is shaking hand with a man.,A man and a woman shake hands.
main-captions,MSRvid,2012,555,1.75,The woman is waterskiing.,A woman is wake boarding on a lake.
main-captions,MSRvid,2012,556,2.667,Trees are bending in storm.,Trees are hit by very hard winds.
main-captions,MSRvid,2012,558,0.4,A man and woman is riding in a car.,A woman is frying shrimp.
main-captions,MSRvid,2012,559,0.0,A man is moving a tree limb.,The woman is playing the violin.
main-captions,MSRvid,2012,561,1.0,A man plays a piano.,A woman is playing the violin.
main-captions,MSRvid,2012,562,0.8,A person pours oil on a skillet.,A person is dicing an onion.
main-captions,MSRvid,2012,564,0.0,The animal is eating.,A woman is dancing.
main-captions,MSRvid,2012,566,4.0,The woman is walking her dog.,A woman walks her dog down the street.
main-captions,MSRvid,2012,570,5.0,A group of people sing.,Some people are singing.
main-captions,MSRvid,2012,571,4.4,The cat is drinking milk.,A cat is licking from a saucer of milk.
main-captions,MSRvid,2012,574,2.0,A girl is making eyelid.,A woman is applying eyeshadow.
main-captions,MSRvid,2012,576,2.8,Two men are fighting.,Two men are fighting using a form of martial arts.
main-captions,MSRvid,2012,581,2.5,The military officer barked at the recruits.,An officer is talking to recruits.
main-captions,MSRvid,2012,582,2.5,The man is putting chicken into the container.,A man is putting foods in a box.
main-captions,MSRvid,2012,583,2.25,A man is tying on a stenographers machine.,the man used a stenograph.
main-captions,MSRvid,2012,584,3.6,A woman is adding pasta to a pot of water.,A woman is making noodles.
main-captions,MSRvid,2012,585,1.2,A woman is lying on a blanket on a rock and reading a book.,A woman seated is singing a song and playing the guitar too.
main-captions,MSRvid,2012,586,0.2,Two puppies are playing with each other.,Some men are playing soccer.
main-captions,MSRvid,2012,587,1.0,A man is running on a field.,A man climbs up a rope.
main-captions,MSRvid,2012,588,0.4,A man is hugging someone.,A man is taking a picture.
main-captions,MSRvid,2012,589,2.8,Someone is pouring ingrediants into a pot.,A man puts vegetables into a pot.
main-captions,MSRvid,2012,591,0.0,A couple are walking.,Some men are sawing.
main-captions,MSRvid,2012,593,3.0,A person is playing a guitar.,The man played his guitar.
main-captions,MSRvid,2012,594,3.0,A person is adding food in a pan.,A woman puts rice into a pan.
main-captions,MSRvid,2012,595,2.8,A group of penguins is walking.,A large amount of penguins are heading to the ocean.
main-captions,MSRvid,2012,596,0.0,A man is playing a guitar.,Someone is handling a bun.
main-captions,MSRvid,2012,597,0.0,A dog is jumping on a trampoline.,A boy is playing a guitar.
main-captions,MSRvid,2012,598,2.2,A man is shaking a container over a kitchen sink.,A man is emptying a plastic container.
main-captions,MSRvid,2012,600,3.75,A man is walking with a horse.,A man is leading a horse around by it's halter.
main-captions,MSRvid,2012,601,4.0,Paper is being cut with scissors.,A piece of paper is being cut.
main-captions,MSRvid,2012,603,3.5,A person peels shrimp.,The lady peeled the shrimp.
main-captions,MSRvid,2012,604,0.8,A man is playing a guitar.,A man tries to read the paper.
main-captions,MSRvid,2012,605,0.8,A man making a bed in a hotel.,A man is holding a animal.
main-captions,MSRvid,2012,608,1.75,The dog pulled the dogs tail and then his leg.,A monkey pulled a dogs tail.
main-captions,MSRvid,2012,609,3.0,A woman beats two eggs in a bowl.,A person is mixing ingredients in a bowl.
main-captions,MSRvid,2012,612,0.0,A man is jumping rope outside.,A woman is slicing a cucumber.
main-captions,MSRvid,2012,613,0.0,A person is slicing some onions.,A hamster is singing.
main-captions,MSRvid,2012,614,0.0,A woman holds a kangaroo.,A man in a hat sings a song.
main-captions,MSRvid,2012,616,3.8,Soccer players are kicking a soccer ball into the goal.,A soccer player scores a goal.
main-captions,MSRvid,2012,617,3.2,A woman is cooking something.,A woman is pouring ingredients into a frying pan.
main-captions,MSRvid,2012,618,3.2,A woman is swimming in the beach.,A woman splashes around in the ocean's waves.
main-captions,MSRvid,2012,619,0.8,A man is carrying another man.,A man sprays another man with water from a hose.
main-captions,MSRvid,2012,620,1.5,The woman is putting paste into a dish.,A woman is pulling some kind of sticky goo out of a bowl.
main-captions,MSRvid,2012,621,2.75,A man is holding up and talking about a gray You Tube T-shirt.,A man is showing a t shirt.
main-captions,MSRvid,2012,623,3.75,Someone pours olive oil into a bowl of tomato wedges.,The man poured oil on the tomato slices.
main-captions,MSRvid,2012,624,3.2,A man is playing the guitar.,The man played his guitar with a friend.
main-captions,MSRvid,2012,625,0.8,Someone is boiling okra in a pot.,Someone pours olive oil into a bowl of tomato wedges.
main-captions,MSRvid,2012,626,0.0,A person is peeling a potato.,A cat is licking a small bottle.
main-captions,MSRvid,2012,627,0.0,A cat is jumping into a box.,A young man is talking to a leaf.
main-captions,MSRvid,2012,629,1.4,The woman is seasoning the oil.,A woman is pouring ingredients in a bowl.
main-captions,MSRvid,2012,630,3.2,A cat is sliding upside down under a couch.,A cat is crawling under a piece of furniture on it's back.
main-captions,MSRvid,2012,631,2.2,A woman dances while a man plays the keyboard.,A woman is dancing on a stage.
main-captions,MSRvid,2012,632,2.533,A chef is cleaning up a bowl of soup.,A man is wiping the edge of a bowl off.
main-captions,MSRvid,2012,633,3.4,An explosion is booming in the desert.,A nuclear weapon explodes in a desert.
main-captions,MSRvid,2012,634,0.0,A woman slices a lemon.,A man is talking into a microphone.
main-captions,MSRvid,2012,635,0.8,An overweight man is skipping rope.,A young man is dancing.
main-captions,MSRvid,2012,637,3.2,The lady cracked two raw eggs.,The woman is cracking eggs into a bowl.
main-captions,MSRvid,2012,638,0.0,A man sharpens a pencil using a knife.,A woman is dancing in the rain.
main-captions,MSRvid,2012,639,0.0,Plastic toys are floating in water.,The ladies are performing a dance.
main-captions,MSRvid,2012,641,3.0,The turtle followed the fish.,A sea turtle is hunting for fish.
main-captions,MSRvid,2012,642,2.8,The woman is pencilling on eye shadow.,The girl is using an eye pencil on her eyelid.
main-captions,MSRvid,2012,643,0.0,A man is tying his shoe.,A dog is riding on a bicyclists shoulders.
main-captions,MSRvid,2012,645,0.41700000000000004,A woman is slicing meat with a knife.,A man is spreading out dough.
main-captions,MSRvid,2012,646,0.0,A dog is running on the ground.,A girl is tapping her finger nails.
main-captions,MSRvid,2012,649,1.0,A man is petting a tied up dog.,A man is showing his dog to the camera.
main-captions,MSRvid,2012,650,2.0,A woman is walking on an open ground with a pet dog as some other dogs follow them.,A man is walking with several dogs.
main-captions,MSRvid,2012,651,0.0,A woman is mincing some garlic.,A person is cleaning a disk.
main-captions,MSRvid,2012,654,2.5,Two teams are playing soccer.,Different sets of teams are playing football on a field.
main-captions,MSRvid,2012,655,2.0,A rat like creature is smelling around.,An animal is walking on the ground.
main-captions,MSRvid,2012,657,0.0,Two Sumo ringers are fighting each other.,A man rides a water toy in the water.
main-captions,MSRvid,2012,659,0.0,A man lays on the ground and aims a rifle.,A man is spreading butter on a tortilla.
main-captions,MSRvid,2012,661,2.818,A couple are running towards the ocean.,"A man and and woman are running together, holding hands."
main-captions,MSRvid,2012,666,3.533,A woman is chopping a hard egg.,A person is cutting  boiled egg into pieces.
main-captions,MSRvid,2012,667,3.8,Two robots share a kiss.,A male and female robot are kissing.
main-captions,MSRvid,2012,668,3.25,A cat is trying to touch a dog.,The cat teased the dog by touching his head.
main-captions,MSRvid,2012,670,4.0,The rhino grazed on the grass.,A rhino is grazing in a field.
main-captions,MSRvid,2012,671,0.0,The man drove his little red car around the traffic.,The dog ran in the water at the beach.
main-captions,MSRvid,2012,672,1.0,A man is cutting bread.,A man is doing tricks with a soccer ball.
main-captions,MSRvid,2012,675,2.6,A cat rapidly swats a kid in the head.,A cat and a boy play together.
main-captions,MSRvid,2012,676,1.4,A cat is playing in a box.,The dog is playing with the floor cleaner.
main-captions,MSRvid,2012,678,3.2,The couple danced in the church.,A couple slow dances.
main-captions,MSRvid,2012,680,0.0,A man is patting an alligator on the mouth.,A person is dumping chopped vegetables into a pot on the stove.
